,sample,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,press_0,press_1,press_2,press_3,press_4,press_5,cop_x_r,cop_y_r,cop_x_l,cop_y_l,cop_x_all,cop_y_all
4199,42000,322,924,967,332,976,810,31.7243,2.86607,1.54912,30.3298,1.28817,7.03426,0.340318,-5.63143,0.230174,-4.55126,0.142554,-0.816418
4200,42010,321,925,969,333,976,810,31.8685,2.83405,1.49071,30.1949,1.28817,7.03426,0.343055,-5.66201,0.23275,-4.5489,0.166211,-0.830076
4201,42020,322,925,968,332,973,810,31.7243,2.83405,1.51989,30.3298,1.37461,7.03426,0.340871,-5.64925,0.223793,-4.52703,0.124679,-0.813499
4202,42030,323,926,968,332,978,810,31.5809,2.80211,1.51989,30.3298,1.23083,7.03426,0.339221,-5.65431,0.234763,-4.57409,0.123487,-0.834628
4203,42040,321,925,967,331,977,811,31.8685,2.83405,1.54912,30.4654,1.25947,6.9926,0.338342,-5.64854,0.22669,-4.58102,0.146437,-0.841062
4204,42050,322,925,967,332,977,811,31.7243,2.83405,1.54912,30.3298,1.25947,6.9926,0.338502,-5.64248,0.228846,-4.57071,0.145261,-0.832063
4205,42060,322,925,966,331,974,812,31.7243,2.83405,1.57842,30.4654,1.34574,6.95105,0.336129,-5.6357,0.216478,-4.55885,0.123238,-0.826552
4206,42070,321,926,967,331,964,811,31.8685,2.80211,1.54912,30.4654,1.63719,6.9926,0.336535,-5.65955,0.198329,-4.45889,0.0913706,-0.791813
4207,42080,321,926,966,330,979,811,31.8685,2.80211,1.57842,30.6019,1.20225,6.9926,0.334169,-5.65279,0.228668,-4.60595,0.136552,-0.853906
4208,42090,320,927,965,330,978,812,32.0136,2.77023,1.60777,30.6019,1.23083,6.95105,0.329861,-5.66303,0.222827,-4.60253,0.14999,-0.860589
4209,42100,321,925,967,330,976,811,31.8685,2.83405,1.54912,30.6019,1.28817,6.9926,0.338342,-5.64854,0.222372,-4.58197,0.127219,-0.841789
4210,42110,320,926,967,330,977,811,32.0136,2.80211,1.54912,30.6019,1.25947,6.9926,0.336382,-5.66556,0.224538,-4.59131,0.14343,-0.854677
4211,42120,321,926,968,330,974,810,31.8685,2.80211,1.51989,30.6019,1.34574,7.03426,0.338895,-5.6663,0.221712,-4.55729,0.110325,-0.836151
4212,42130,321,925,967,330,974,811,31.8685,2.83405,1.54912,30.6019,1.34574,6.9926,0.338342,-5.64854,0.218036,-4.56326,0.119465,-0.833564
4213,42140,320,926,967,329,974,812,32.0136,2.80211,1.54912,30.7392,1.34574,6.95105,0.336382,-5.66556,0.212462,-4.5835,0.119448,-0.853998
4214,42150,321,927,967,329,977,812,31.8685,2.77023,1.54912,30.7392,1.25947,6.95105,0.334727,-5.67056,0.218923,-4.61149,0.110302,-0.866827
4215,42160,321,926,967,330,974,812,31.8685,2.80211,1.54912,30.6019,1.34574,6.95105,0.336535,-5.65955,0.214563,-4.57319,0.118261,-0.845016
4216,42170,321,926,965,329,974,811,31.8685,2.80211,1.60777,30.7392,1.34574,6.9926,0.331798,-5.64602,0.215546,-4.56566,0.103811,-0.833437
4217,42180,322,925,966,329,973,813,31.7243,2.83405,1.57842,30.7392,1.37461,6.90959,0.336129,-5.6357,0.206679,-4.58003,0.091657,-0.838968
4218,42190,322,926,965,329,974,811,31.7243,2.80211,1.60777,30.7392,1.34574,6.9926,0.331931,-5.63994,0.215546,-4.56566,0.0873268,-0.829283
4219,42200,322,927,966,330,969,812,31.7243,2.77023,1.57842,30.6019,1.49071,6.95105,0.332495,-5.65779,0.203549,-4.52239,0.0800044,-0.81995
4220,42210,323,925,965,330,970,811,31.5809,2.83405,1.60777,30.6019,1.4616,6.9926,0.333891,-5.62278,0.208992,-4.51794,0.0748753,-0.799068
4221,42220,323,925,966,330,971,811,31.5809,2.83405,1.57842,30.6019,1.43254,6.9926,0.336279,-5.6296,0.211343,-4.53123,0.0768107,-0.808024
4222,42230,323,926,966,331,967,812,31.5809,2.80211,1.57842,30.4654,1.54912,6.95105,0.334454,-5.64069,0.201242,-4.49311,0.0751415,-0.797916
4223,42240,323,925,966,330,971,811,31.5809,2.83405,1.57842,30.6019,1.43254,6.9926,0.336279,-5.6296,0.211343,-4.53123,0.0768107,-0.808024
4224,42250,324,925,965,330,970,811,31.4385,2.83405,1.60777,30.6019,1.4616,6.9926,0.334032,-5.61664,0.208992,-4.51794,0.0584796,-0.794884
4225,42260,324,925,966,329,969,812,31.4385,2.83405,1.57842,30.7392,1.49071,6.95105,0.33643,-5.62349,0.201504,-4.53286,0.0402759,-0.807304
4226,42270,324,926,965,330,968,811,31.4385,2.80211,1.60777,30.6019,1.51989,6.9926,0.332197,-5.62776,0.204656,-4.49924,0.0464215,-0.79119
4227,42280,324,926,964,330,971,811,31.4385,2.80211,1.63719,30.6019,1.43254,6.9926,0.329792,-5.62089,0.210975,-4.52332,0.0601208,-0.79883
4228,42290,323,925,965,330,971,811,31.5809,2.83405,1.60777,30.6019,1.43254,6.9926,0.333891,-5.62278,0.211159,-4.52728,0.0787756,-0.80321
4229,42300,324,925,966,331,971,811,31.4385,2.83405,1.57842,30.4654,1.43254,6.9926,0.33643,-5.62349,0.213428,-4.52076,0.0756721,-0.798931
4230,42310,324,925,965,330,973,811,31.4385,2.83405,1.60777,30.6019,1.37461,6.9926,0.334032,-5.61664,0.21549,-4.54595,0.0701686,-0.807313
4231,42320,323,925,965,330,971,811,31.5809,2.83405,1.60777,30.6019,1.43254,6.9926,0.333891,-5.62278,0.211159,-4.52728,0.0787756,-0.80321
4232,42330,323,925,965,330,970,811,31.5809,2.83405,1.60777,30.6019,1.4616,6.9926,0.333891,-5.62278,0.208992,-4.51794,0.0748753,-0.799068
4233,42340,324,926,965,331,972,811,31.4385,2.80211,1.60777,30.4654,1.40355,6.9926,0.332197,-5.62776,0.215418,-4.52617,0.0773126,-0.80289
4234,42350,323,925,966,330,970,811,31.5809,2.83405,1.57842,30.6019,1.4616,6.9926,0.336279,-5.6296,0.209175,-4.52188,0.0729097,-0.803879
4235,42360,324,925,965,330,972,812,31.4385,2.83405,1.60777,30.6019,1.40355,6.95105,0.334032,-5.61664,0.209864,-4.54651,0.069257,-0.810007
4236,42370,323,926,965,330,971,812,31.5809,2.80211,1.60777,30.6019,1.43254,6.95105,0.332064,-5.63386,0.2077,-4.53716,0.0775292,-0.814653
4237,42380,323,926,965,330,971,812,31.5809,2.80211,1.60777,30.6019,1.43254,6.95105,0.332064,-5.63386,0.2077,-4.53716,0.0775292,-0.814653
4238,42390,323,926,964,329,969,811,31.5809,2.80211,1.63719,30.7392,1.49071,6.9926,0.329668,-5.62701,0.20459,-4.51518,0.0534443,-0.799655
4239,42400,322,926,965,329,971,812,31.7243,2.80211,1.60777,30.7392,1.43254,6.95105,0.331931,-5.63994,0.205637,-4.54758,0.0786664,-0.823715
4240,42410,323,926,964,329,972,812,31.5809,2.80211,1.63719,30.7392,1.40355,6.95105,0.329668,-5.62701,0.207608,-4.55293,0.068072,-0.818875
4241,42420,323,927,966,328,971,813,31.5809,2.77023,1.57842,30.8774,1.43254,6.90959,0.33263,-5.65177,0.200329,-4.57171,0.0436171,-0.840709
4242,42430,323,926,965,328,972,814,31.5809,2.80211,1.60777,30.8774,1.40355,6.86824,0.332064,-5.63386,0.198878,-4.58681,0.0566329,-0.842203
4243,42440,322,927,965,327,969,812,31.7243,2.77023,1.60777,31.0164,1.49071,6.95105,0.330112,-5.65098,0.197257,-4.54982,0.0359911,-0.829863
4244,42450,322,927,966,327,970,811,31.7243,2.77023,1.57842,31.0164,1.4616,6.9926,0.332495,-5.65779,0.202978,-4.55325,0.0349558,-0.832007
4245,42460,322,926,966,327,971,812,31.7243,2.80211,1.57842,31.0164,1.43254,6.95105,0.334311,-5.64675,0.201696,-4.57229,0.0459608,-0.83833
4246,42470,323,927,967,328,973,811,31.5809,2.77023,1.54912,30.8774,1.37461,6.9926,0.335018,-5.65859,0.211664,-4.57466,0.0434857,-0.840168
4247,42480,322,926,966,326,972,811,31.7243,2.80211,1.57842,31.1562,1.40355,6.9926,0.334311,-5.64675,0.205174,-4.58214,0.031448,-0.840588
4248,42490,322,926,966,326,970,812,31.7243,2.80211,1.57842,31.1562,1.4616,6.95105,0.334311,-5.64675,0.197519,-4.57339,0.0266807,-0.839125
4249,42500,322,927,966,326,973,812,31.7243,2.77023,1.57842,31.1562,1.37461,6.95105,0.332495,-5.65779,0.203888,-4.60112,0.0340159,-0.856084
4250,42510,322,927,965,327,972,812,31.7243,2.77023,1.60777,31.0164,1.40355,6.95105,0.330112,-5.65098,0.203654,-4.57761,0.0475815,-0.842255
4251,42520,324,926,965,326,971,812,31.4385,2.80211,1.60777,31.1562,1.43254,6.95105,0.332197,-5.62776,0.199471,-4.5787,-0.000358386,-0.830268
4252,42530,323,926,966,326,970,812,31.5809,2.80211,1.57842,31.1562,1.4616,6.95105,0.334454,-5.64069,0.197519,-4.57339,0.0102214,-0.835025
4253,42540,323,926,965,326,972,811,31.5809,2.80211,1.60777,31.1562,1.40355,6.9926,0.332064,-5.63386,0.204998,-4.5782,0.0169702,-0.831695
4254,42550,324,926,966,326,973,812,31.4385,2.80211,1.57842,31.1562,1.37461,6.95105,0.334598,-5.63462,0.203888,-4.60112,0.00534601,-0.84333
4255,42560,325,926,965,327,971,812,31.2969,2.80211,1.60777,31.0164,1.43254,6.95105,0.332331,-5.62165,0.201522,-4.56835,-0.00130479,-0.821207
4256,42570,324,926,965,327,971,811,31.4385,2.80211,1.60777,31.0164,1.43254,6.9926,0.332197,-5.62776,0.204939,-4.55859,0.0121322,-0.818504
4257,42580,325,924,966,328,972,811,31.2969,2.86607,1.57842,30.8774,1.40355,6.9926,0.338421,-5.6062,0.209334,-4.56141,0.0215325,-0.809114
4258,42590,325,925,966,327,972,812,31.2969,2.83405,1.57842,31.0164,1.40355,6.95105,0.336581,-5.61737,0.203829,-4.58156,0.00481768,-0.825539
4259,42600,326,925,965,330,972,812,31.1562,2.83405,1.60777,30.6019,1.40355,6.95105,0.334314,-5.60432,0.209864,-4.54651,0.0365797,-0.801715
4260,42610,327,925,965,329,973,811,31.0164,2.83405,1.60777,30.7392,1.37461,6.9926,0.334456,-5.59814,0.213391,-4.55635,0.005901,-0.799858
4261,42620,327,926,964,329,972,811,31.0164,2.80211,1.63719,30.7392,1.40355,6.9926,0.330163,-5.60242,0.211053,-4.54309,-0.000252024,-0.795504
4262,42630,327,926,965,329,972,812,31.0164,2.80211,1.60777,30.7392,1.40355,6.95105,0.332599,-5.60938,0.207789,-4.5569,0.000689973,-0.807214
4263,42640,327,925,965,330,971,812,31.0164,2.83405,1.60777,30.6019,1.43254,6.95105,0.334456,-5.59814,0.2077,-4.53716,0.0163964,-0.793418
4264,42650,327,925,963,330,973,811,31.0164,2.83405,1.66667,30.6019,1.37461,6.9926,0.329584,-5.58422,0.215113,-4.538,0.0252399,-0.785156
4265,42660,327,925,964,330,972,810,31.0164,2.83405,1.63719,30.6019,1.40355,7.03426,0.332023,-5.59119,0.216606,-4.52275,0.0163638,-0.778999
4266,42670,327,925,964,330,973,811,31.0164,2.83405,1.63719,30.6019,1.37461,6.9926,0.332023,-5.59119,0.215302,-4.54198,0.0232308,-0.790019
4267,42680,328,925,964,331,972,811,30.8774,2.83405,1.63719,30.4654,1.40355,6.9926,0.332155,-5.58497,0.215229,-4.52219,0.0183788,-0.776728
4268,42690,328,924,964,332,972,810,30.8774,2.86607,1.63719,30.3298,1.40355,7.03426,0.334022,-5.57369,0.220819,-4.50173,0.0349196,-0.760174
4269,42700,328,925,962,331,973,810,30.8774,2.83405,1.69621,30.4654,1.37461,7.03426,0.327253,-5.57096,0.220498,-4.51364,0.023336,-0.764248
4270,42710,328,925,963,331,970,809,30.8774,2.83405,1.66667,30.4654,1.4616,7.07602,0.329706,-5.57797,0.217646,-4.47966,0.0066096,-0.749762
4271,42720,328,924,963,332,971,810,30.8774,2.86607,1.66667,30.3298,1.43254,7.03426,0.331576,-5.5667,0.218437,-4.48839,0.0330108,-0.751138
4272,42730,329,923,964,331,971,809,30.7392,2.89816,1.63719,30.4654,1.43254,7.07602,0.336037,-5.5561,0.220019,-4.49294,0.000956436,-0.745282
4273,42740,329,925,963,332,972,810,30.7392,2.83405,1.66667,30.3298,1.40355,7.03426,0.329829,-5.57171,0.220624,-4.49776,0.0164514,-0.755786
4274,42750,329,925,963,332,971,809,30.7392,2.83405,1.66667,30.3298,1.43254,7.07602,0.329829,-5.57171,0.221935,-4.4784,0.00953389,-0.744706
4275,42760,329,924,963,332,972,809,30.7392,2.86607,1.66667,30.3298,1.40355,7.07602,0.331706,-5.5604,0.224124,-4.48775,0.0177693,-0.744207
4276,42770,330,924,964,332,971,809,30.6019,2.86607,1.63719,30.3298,1.43254,7.07602,0.334302,-5.56113,0.222131,-4.48235,-0.00430716,-0.740726
4277,42780,330,923,963,332,970,809,30.6019,2.89816,1.66667,30.3298,1.4616,7.07602,0.333721,-5.54273,0.219745,-4.46904,-0.00186162,-0.726999
4278,42790,331,924,964,332,970,809,30.4654,2.86607,1.63719,30.3298,1.4616,7.07602,0.334442,-5.55483,0.219939,-4.47298,-0.0243294,-0.732363
4279,42800,330,926,964,333,970,811,30.6019,2.80211,1.63719,30.1949,1.4616,6.9926,0.330538,-5.58384,0.215029,-4.48238,0.00424226,-0.754705
4280,42810,331,924,962,334,971,809,30.4654,2.86607,1.69621,30.0609,1.43254,7.07602,0.329485,-5.54066,0.225966,-4.45317,0.0139517,-0.71664
4281,42820,330,924,963,333,971,808,30.6019,2.86607,1.66667,30.1949,1.43254,7.11788,0.331836,-5.55408,0.22757,-4.45772,0.00986943,-0.72387
4282,42830,332,924,963,333,972,808,30.3298,2.86607,1.66667,30.1949,1.40355,7.11788,0.332097,-5.54141,0.229773,-4.4671,-0.0183268,-0.719638
4283,42840,332,923,962,334,973,808,30.3298,2.89816,1.69621,30.0609,1.37461,7.11788,0.331508,-5.52286,0.23392,-4.46186,0.00714336,-0.709132
4284,42850,332,924,962,334,972,808,30.3298,2.86607,1.69621,30.0609,1.40355,7.11788,0.329605,-5.53429,0.231709,-4.45247,-0.00116147,-0.709653
4285,42860,332,924,964,333,971,808,30.3298,2.86607,1.63719,30.1949,1.43254,7.11788,0.334583,-5.54851,0.227771,-4.46167,-0.0243108,-0.720348
4286,42870,332,924,965,333,969,807,30.3298,2.86607,1.60777,30.1949,1.49071,7.15985,0.337064,-5.5556,0.227086,-4.43673,-0.0372426,-0.709878
4287,42880,334,924,964,334,969,807,30.0609,2.86607,1.63719,30.0609,1.49071,7.15985,0.334865,-5.53585,0.229013,-4.42204,-0.0521264,-0.691469
4288,42890,334,924,964,334,968,808,30.0609,2.86607,1.63719,30.0609,1.51989,7.11788,0.334865,-5.53585,0.223255,-4.42273,-0.0530816,-0.694235
4289,42900,334,925,963,334,969,808,30.0609,2.83405,1.66667,30.0609,1.49071,7.11788,0.330444,-5.5402,0.225272,-4.42822,-0.0514399,-0.698245
4290,42910,335,924,964,335,968,809,29.9277,2.86607,1.63719,29.9277,1.51989,7.07602,0.335007,-5.52949,0.221819,-4.42207,-0.0509951,-0.691898
4291,42920,336,924,965,335,970,808,29.7952,2.86607,1.60777,29.9277,1.4616,7.11788,0.337671,-5.53033,0.230024,-4.4348,-0.0640535,-0.694096
4292,42930,336,924,965,335,970,808,29.7952,2.86607,1.60777,29.9277,1.4616,7.11788,0.337671,-5.53033,0.230024,-4.4348,-0.0640535,-0.694096
4293,42940,338,924,963,336,968,809,29.5327,2.86607,1.66667,29.7952,1.51989,7.07602,0.332886,-5.50307,0.223716,-4.40736,-0.0815243,-0.669223
4294,42950,338,923,964,336,968,808,29.5327,2.89816,1.63719,29.7952,1.51989,7.11788,0.337378,-5.49866,0.227473,-4.40114,-0.0821825,-0.6624
4295,42960,338,924,964,335,969,808,29.5327,2.86607,1.63719,29.9277,1.49071,7.11788,0.335434,-5.51035,0.227591,-4.4214,-0.0976503,-0.676561
4296,42970,339,924,966,337,968,806,29.4026,2.86607,1.57842,29.6636,1.51989,7.20192,0.340677,-5.51851,0.237183,-4.37767,-0.0977885,-0.653522
4297,42980,340,923,966,337,970,807,29.2733,2.89816,1.57842,29.6636,1.4616,7.15985,0.342794,-5.50036,0.238103,-4.40699,-0.0980361,-0.660179
4298,42990,340,923,965,336,968,808,29.2733,2.89816,1.60777,29.7952,1.51989,7.11788,0.340239,-5.49306,0.227676,-4.40507,-0.115846,-0.658956
4299,43000,341,923,965,337,968,808,29.1447,2.89816,1.60777,29.6636,1.51989,7.11788,0.340401,-5.48661,0.229795,-4.39425,-0.116625,-0.649574
4300,43010,342,923,963,337,969,807,29.0169,2.89816,1.66667,29.6636,1.49071,7.15985,0.335396,-5.46539,0.235212,-4.38565,-0.127042,-0.632632
4301,43020,343,923,964,337,970,807,28.8898,2.89816,1.63719,29.6636,1.4616,7.15985,0.338134,-5.46627,0.237676,-4.39909,-0.140826,-0.6377
4302,43030,344,924,966,338,969,807,28.7634,2.86607,1.57842,29.5327,1.49071,7.15985,0.341499,-5.48655,0.237997,-4.38662,-0.154407,-0.638771
4303,43040,344,922,965,338,969,807,28.7634,2.93031,1.60777,29.5327,1.49071,7.15985,0.342875,-5.45525,0.237783,-4.38268,-0.143124,-0.62418
4304,43050,345,924,965,337,969,807,28.6378,2.86607,1.60777,29.6636,1.49071,7.15985,0.339055,-5.47266,0.235635,-4.39353,-0.182744,-0.634872
4305,43060,345,922,965,338,966,807,28.6378,2.93031,1.60777,29.5327,1.57842,7.15985,0.343046,-5.4487,0.23098,-4.35404,-0.17077,-0.607084
4306,43070,345,922,965,338,970,807,28.6378,2.93031,1.60777,29.5327,1.4616,7.15985,0.343046,-5.4487,0.240049,-4.39221,-0.154673,-0.624292
4307,43080,346,922,966,337,969,806,28.5129,2.93031,1.57842,29.6636,1.49071,7.20192,0.345831,-5.44961,0.239445,-4.38719,-0.19431,-0.618955
4308,43090,346,922,965,338,968,806,28.5129,2.93031,1.60777,29.5327,1.51989,7.20192,0.343217,-5.44214,0.239123,-4.36283,-0.181265,-0.604374
4309,43100,347,922,964,338,968,806,28.3888,2.93031,1.63719,29.5327,1.51989,7.20192,0.340758,-5.42806,0.238908,-4.3589,-0.194569,-0.595197
4310,43110,347,922,963,339,968,806,28.3888,2.93031,1.66667,29.4026,1.51989,7.20192,0.338123,-5.42053,0.240843,-4.34402,-0.177544,-0.584868
4311,43120,347,921,963,338,968,806,28.3888,2.96254,1.66667,29.5327,1.51989,7.20192,0.340139,-5.40848,0.238692,-4.35497,-0.18777,-0.585381
4312,43130,347,922,963,338,969,806,28.3888,2.93031,1.66667,29.5327,1.49071,7.20192,0.338123,-5.42053,0.240958,-4.36448,-0.18836,-0.59449
4313,43140,347,922,963,338,970,806,28.3888,2.93031,1.66667,29.5327,1.4616,7.20192,0.338123,-5.42053,0.243223,-4.37399,-0.184347,-0.598782
4314,43150,348,922,961,338,968,806,28.2653,2.93031,1.72581,29.5327,1.51989,7.20192,0.332965,-5.39871,0.238262,-4.34712,-0.203404,-0.575967
4315,43160,348,922,961,338,969,805,28.2653,2.93031,1.72581,29.5327,1.49071,7.2441,0.332965,-5.39871,0.244129,-4.3463,-0.202409,-0.573105
4316,43170,348,922,961,338,970,805,28.2653,2.93031,1.72581,29.5327,1.4616,7.2441,0.332965,-5.39871,0.246393,-4.35577,-0.1984,-0.57739
4317,43180,348,922,962,338,969,805,28.2653,2.93031,1.69621,29.5327,1.49071,7.2441,0.335622,-5.40631,0.24435,-4.35023,-0.204614,-0.578128
4318,43190,348,921,962,339,968,805,28.2653,2.96254,1.69621,29.4026,1.51989,7.2441,0.337649,-5.39423,0.244245,-4.32974,-0.189193,-0.563662
4319,43200,349,922,961,340,970,805,28.1426,2.93031,1.72581,29.2733,1.4616,7.2441,0.333095,-5.39199,0.25076,-4.33384,-0.184135,-0.562476
4320,43210,349,922,962,338,969,806,28.1426,2.93031,1.69621,29.5327,1.49071,7.20192,0.335763,-5.39962,0.24074,-4.36054,-0.216983,-0.581116
4321,43220,348,922,963,339,967,805,28.2653,2.93031,1.66667,29.4026,1.54912,7.2441,0.338273,-5.41388,0.242186,-4.32413,-0.200049,-0.569186
4322,43230,349,922,962,339,967,806,28.1426,2.93031,1.69621,29.4026,1.54912,7.20192,0.335763,-5.39962,0.23835,-4.33055,-0.210212,-0.567129
4323,43240,349,922,961,340,971,805,28.1426,2.93031,1.72581,29.2733,1.43254,7.2441,0.333095,-5.39199,0.253045,-4.34337,-0.180104,-0.566773
4324,43250,348,922,961,339,961,805,28.2653,2.93031,1.72581,29.4026,1.72581,7.2441,0.332965,-5.39871,0.228079,-4.25921,-0.21994,-0.533229
4325,43260,347,922,960,339,965,806,28.3888,2.93031,1.75547,29.4026,1.60777,7.20192,0.330183,-5.39784,0.233375,-4.30369,-0.18308,-0.556888
4326,43270,348,922,960,339,965,805,28.2653,2.93031,1.75547,29.4026,1.60777,7.2441,0.330303,-5.39111,0.236979,-4.29339,-0.201511,-0.545511
4327,43280,348,923,961,340,969,806,28.2653,2.89816,1.72581,29.2733,1.49071,7.20192,0.330936,-5.41079,0.244839,-4.33469,-0.174355,-0.574396
4328,43290,348,922,961,339,965,805,28.2653,2.93031,1.72581,29.4026,1.60777,7.2441,0.332965,-5.39871,0.237194,-4.29729,-0.203721,-0.550531
4329,43300,348,922,960,340,966,805,28.2653,2.93031,1.75547,29.2733,1.57842,7.2441,0.330303,-5.39111,0.241393,-4.2918,-0.18272,-0.544448
4330,43310,348,921,962,340,973,805,28.2653,2.96254,1.69621,29.2733,1.37461,7.2441,0.337649,-5.39423,0.257849,-4.3664,-0.154254,-0.579765
4331,43320,348,922,960,340,971,804,28.2653,2.93031,1.75547,29.2733,1.43254,7.28638,0.330303,-5.39111,0.256461,-4.32898,-0.165583,-0.558746
4332,43330,348,922,961,340,972,804,28.2653,2.93031,1.72581,29.2733,1.40355,7.28638,0.332965,-5.39871,0.258983,-4.34245,-0.163764,-0.56807
4333,43340,348,922,961,341,972,804,28.2653,2.93031,1.72581,29.1447,1.40355,7.28638,0.332965,-5.39871,0.26121,-4.33146,-0.148979,-0.562742
4334,43350,348,922,960,340,968,804,28.2653,2.93031,1.75547,29.2733,1.51989,7.28638,0.330303,-5.39111,0.2496,-4.30045,-0.177676,-0.545885
4335,43360,349,922,959,340,969,805,28.1426,2.93031,1.78519,29.2733,1.49071,7.2441,0.327744,-5.3767,0.248021,-4.31642,-0.183739,-0.548069
4336,43370,350,922,960,341,970,804,28.0205,2.93031,1.75547,29.1447,1.4616,7.28638,0.330543,-5.37759,0.256376,-4.30842,-0.185555,-0.54062
4337,43380,349,922,960,340,974,804,28.1426,2.93031,1.75547,29.2733,1.34574,7.28638,0.330423,-5.38436,0.263315,-4.35748,-0.168899,-0.567344
4338,43390,350,922,960,341,971,804,28.0205,2.93031,1.75547,29.1447,1.43254,7.28638,0.330543,-5.37759,0.258673,-4.31796,-0.181515,-0.544919
4339,43400,350,922,960,340,968,804,28.0205,2.93031,1.75547,29.2733,1.51989,7.28638,0.330543,-5.37759,0.2496,-4.30045,-0.208376,-0.537398
4340,43410,350,922,960,341,969,804,28.0205,2.93031,1.75547,29.1447,1.49071,7.28638,0.330543,-5.37759,0.254079,-4.29889,-0.189601,-0.536316
4341,43420,350,921,959,341,971,803,28.0205,2.96254,1.78519,29.1447,1.43254,7.32877,0.329905,-5.35777,0.262103,-4.30351,-0.17772,-0.527798
4342,43430,349,922,957,341,971,804,28.1426,2.93031,1.84483,29.1447,1.43254,7.28638,0.32237,-5.36135,0.257961,-4.30606,-0.159533,-0.533945
4343,43440,350,922,959,342,969,803,28.0205,2.93031,1.78519,29.0169,1.49071,7.32877,0.327853,-5.36991,0.259713,-4.27334,-0.175752,-0.518649
4344,43450,350,922,959,341,971,803,28.0205,2.93031,1.78519,29.1447,1.43254,7.32877,0.327853,-5.36991,0.262103,-4.30351,-0.182363,-0.532623
4345,43460,351,922,959,341,971,803,27.8992,2.93031,1.78519,29.1447,1.43254,7.32877,0.327963,-5.3631,0.262103,-4.30351,-0.197648,-0.528378
4346,43470,351,923,957,341,971,804,27.8992,2.89816,1.84483,29.1447,1.43254,7.28638,0.320482,-5.35979,0.257961,-4.30606,-0.19475,-0.53026
4347,43480,351,921,959,340,972,804,27.8992,2.96254,1.78519,29.2733,1.40355,7.28638,0.330022,-5.35092,0.258509,-4.33451,-0.20066,-0.540464
4348,43490,352,922,960,341,973,803,27.7785,2.93031,1.75547,29.1447,1.37461,7.32877,0.330783,-5.36402,0.266943,-4.32651,-0.20708,-0.537813
4349,43500,352,922,959,341,974,804,27.7785,2.93031,1.78519,29.1447,1.34574,7.28638,0.328073,-5.35628,0.265317,-4.34254,-0.197739,-0.544271
4350,43510,351,921,959,341,974,803,27.8992,2.96254,1.78519,29.1447,1.34574,7.32877,0.330022,-5.35092,0.268994,-4.33203,-0.180909,-0.536386
4351,43520,351,922,959,341,973,803,27.8992,2.93031,1.78519,29.1447,1.37461,7.32877,0.327963,-5.3631,0.266698,-4.32253,-0.189589,-0.536951
4352,43530,352,922,960,343,973,803,27.7785,2.93031,1.75547,28.8898,1.37461,7.32877,0.330783,-5.36402,0.271457,-4.30443,-0.177633,-0.527035
4353,43540,352,922,959,342,972,803,27.7785,2.93031,1.78519,29.0169,1.40355,7.32877,0.328073,-5.35628,0.266641,-4.30196,-0.194141,-0.523029
4354,43550,352,921,960,343,975,804,27.7785,2.96254,1.75547,28.8898,1.31692,7.28638,0.332848,-5.35179,0.272385,-4.33418,-0.161748,-0.538043
4355,43560,351,922,959,342,973,803,27.8992,2.93031,1.78519,29.0169,1.37461,7.32877,0.327963,-5.3631,0.268949,-4.31149,-0.174849,-0.531566
4356,43570,351,920,961,343,974,803,27.8992,2.99484,1.72581,28.8898,1.34574,7.32877,0.337464,-5.35412,0.274032,-4.318,-0.151204,-0.530935
4357,43580,352,922,960,343,975,803,27.7785,2.93031,1.75547,28.8898,1.31692,7.32877,0.330783,-5.36402,0.276098,-4.32357,-0.169538,-0.535628
4358,43590,353,922,961,344,973,804,27.6585,2.93031,1.72581,28.7634,1.37461,7.28638,0.333619,-5.36497,0.270251,-4.30799,-0.177322,-0.52982
4359,43600,353,922,959,344,973,804,27.6585,2.93031,1.78519,28.7634,1.37461,7.28638,0.328183,-5.34944,0.269748,-4.29998,-0.172832,-0.519584
4360,43610,354,921,959,344,972,802,27.5393,2.96254,1.78519,28.7634,1.40355,7.37126,0.330377,-5.33028,0.274859,-4.26913,-0.193601,-0.49154
4361,43620,354,922,959,345,973,802,27.5393,2.93031,1.78519,28.6378,1.37461,7.37126,0.328293,-5.34258,0.279473,-4.26756,-0.179622,-0.495309
4362,43630,353,921,959,345,975,802,27.6585,2.96254,1.78519,28.6378,1.31692,7.37126,0.330258,-5.33718,0.284161,-4.28677,-0.151601,-0.503321
4363,43640,353,922,960,346,975,802,27.6585,2.93031,1.75547,28.5129,1.31692,7.37126,0.330904,-5.35721,0.286738,-4.27968,-0.143918,-0.50796
4364,43650,354,921,960,347,973,802,27.5393,2.96254,1.75547,28.3888,1.37461,7.37126,0.333105,-5.33808,0.284315,-4.24921,-0.148011,-0.484766
4365,43660,354,921,960,347,973,801,27.5393,2.96254,1.75547,28.3888,1.37461,7.41386,0.333105,-5.33808,0.288099,-4.23839,-0.151172,-0.477414
4366,43670,354,921,959,348,971,802,27.5393,2.96254,1.78519,28.2653,1.43254,7.37126,0.330377,-5.33028,0.281583,-4.21461,-0.139481,-0.465589
4367,43680,353,921,961,348,969,802,27.6585,2.96254,1.72581,28.2653,1.49071,7.37126,0.335689,-5.35269,0.277344,-4.20313,-0.137037,-0.47149
